-0.02026823,0.07935173,-0.02458228,0.01020693,0.06850205,-0.01245155,0.04088754,0.05117161,-0.00482435,0.05989053,0.02713916,0.00260746,0.05859333,0.00100770,0.00166677,0.01674647,0.00572157,0.02164347,0.02847751,-0.01937791,0.01637372,0.04396173,-0.02455156,0.00504510,0.05408852,-0.01032435,-0.01846866,-0.00116080,-0.00353431,0.00884130,0.01471600,-0.03999708,0.00011104,0.03508977,-0.03953937,-0.01925781,0.04995858,-0.02373942,-0.03579310,-0.01116167,-0.00527155,-0.01276511,0.00052063,-0.03963727,-0.02190133,0.02504555,-0.03546664,-0.03527375,0.03897228,-0.01801019,-0.04419025,-0.02418262,0.00204969,-0.03364276,-0.00848915,-0.01689630,-0.03968867,0.01781226,-0.01917489,-0.05037325,0.03509777,-0.00340631,-0.05456440
0.06051370,-0.00390666,0.06027149,0.06032646,0.00851163,0.02691728,0.04949105,0.02079727,0.00384597,0.03284827,0.03248131,-0.02104164,0.01410590,0.03573785,-0.03129483,0.01538079,0.00567149,-0.01841075,-0.01048976,0.00110762,-0.03457674,-0.02848523,0.00272856,-0.03966014,-0.05723045,0.00163342,-0.04525086,0.00012761,-0.00038967,-0.00152218,-0.00250811,0.01486828,-0.01589136,0.00531446,0.04333945,-0.00996628,0.00877573,0.06812358,-0.00724572,-0.00954712,-0.00494097,0.01024052,-0.00046208,0.01280952,0.00547893,0.01363276,0.02442819,0.01905871,0.02019781,0.02904099,0.03215082,-0.00274908,0.00085923,0.02807373,0.00013334,0.01114080,0.02137982,0.01554998,0.02022726,0.02907185,0.01755403,0.02515204,0.03729138
-0.00125284,0.08291931,0.02810956,0.02712104,0.06627175,0.00673458,0.03384443,0.04190923,-0.00766202,0.02162768,0.01492039,-0.02562543,-0.00763316,-0.00043267,-0.03681912,0.02318835,0.00080579,-0.00228962,0.02061909,-0.02789234,-0.00879840,0.01505040,-0.05083361,-0.01565856,0.01089857,-0.07414284,-0.03951455,0.00012217,-0.00489773,0.00284456,-0.00097447,-0.04209833,-0.01066515,-0.00224262,-0.06979994,-0.03167359,-0.00409618,-0.10745999,-0.05015277,-0.01382145,-0.00144219,0.00169329,-0.02499731,-0.01066097,-0.02449738,-0.01268218,0.01467111,-0.02698132,-0.00962531,0.04145001,-0.02887634,-0.03076969,0.01525742,0.00264463,-0.03744318,0.00375620,-0.01588527,-0.02428921,0.02056529,-0.02605286,-0.01607122,0.03843027,-0.02425639
0.02313103,0.00325450,0.05942289,0.00729408,0.00331821,0.04178145,0.00515750,-0.00188864,0.03071251,0.00064381,-0.01273295,0.01264266,-0.00003320,-0.02803241,-0.00471714,-0.00323796,0.00516611,-0.00015825,-0.00915333,-0.00482474,-0.01439062,-0.01231074,-0.01585966,-0.01853043,-0.00782785,-0.02333939,-0.03105711,-0.00052093,-0.00050665,0.00018022,-0.00466271,-0.01521924,-0.01709007,-0.00624243,-0.02643727,-0.02678158,-0.00142686,-0.03129184,-0.02078662,0.00312922,-0.00825641,-0.00206316,-0.00262209,-0.01754006,-0.01154725,-0.00683878,-0.03621271,-0.01747048,-0.00511464,-0.03342259,-0.01346170,0.00666005,-0.01586807,0.00710288,0.00955967,-0.02534891,0.00050996,0.00797060,-0.03511829,-0.00246107,-0.00124480,-0.03859182,-0.00012981
0.03114330,0.08962447,0.03104665,0.02259326,0.07667147,-0.00957497,-0.00034641,0.05879684,-0.02570417,-0.02414082,0.03424530,-0.04312035,-0.04039259,0.02390809,-0.04055765,0.00675257,0.00004431,-0.02887549,-0.00094369,-0.02992657,-0.03771664,-0.02076679,-0.04127904,-0.04675410,-0.04703749,-0.03433260,-0.06020506,0.00204361,-0.00486556,-0.00136089,-0.02612830,-0.00429745,-0.01556832,-0.02887850,0.02178608,-0.01095757,-0.00953915,0.02260277,0.01326518,-0.00295944,-0.00200912,0.01722613,-0.02727554,0.00834980,0.00695265,-0.02089538,0.03012222,0.01169398,-0.00541412,0.03250506,0.02711880,-0.01278555,0.01741471,0.03783923,-0.02739824,0.01729807,0.02801573,-0.02657251,0.02928920,0.02407045,-0.01302683,0.03352933,0.02491831
0.02871871,0.07717457,-0.01121897,0.03933033,0.05914929,0.00388233,0.05160663,0.03664033,0.02822510,0.06205820,0.02020949,0.05836362,0.05220465,0.00346942,0.08638333,0.00213422,0.00471190,0.02348982,0.01391339,-0.01868470,0.01826563,0.03050112,-0.02185820,0.01978115,0.05006322,-0.00249801,0.01584693,-0.00448860,0.00054958,0.00763717,0.00433089,-0.03132965,0.00126689,0.03039588,-0.02585878,-0.00397590,0.04137634,-0.00855561,-0.00303930,-0.00612226,-0.00032712,-0.01521115,0.01206838,-0.02810069,-0.02190232,0.03414794,-0.02636675,-0.02696352,0.04791018,-0.00719534,-0.02076890,0.00377956,0.00645135,-0.03072874,0.02041215,-0.01997661,-0.03326064,0.03658315,-0.02307900,-0.03005570,0.04791939,-0.00671796,-0.02286334
0.06865235,-0.00116797,0.06032726,0.06204237,0.01091396,0.02512706,0.04920553,0.02492105,0.00206631,0.03116767,0.03778360,-0.01994055,0.01239372,0.03942682,-0.03347025,0.01096450,0.00581742,-0.01990279,-0.01308244,0.00219177,-0.03480522,-0.03013146,0.00322812,-0.04024373,-0.05831504,0.00283457,-0.04790658,-0.00088107,-0.00020171,-0.00171158,-0.00296630,0.01663005,-0.01368989,0.00307367,0.04665574,-0.01124130,0.00487250,0.07106031,-0.00599495,-0.00775075,-0.00461678,0.01141161,0.00113568,0.01697604,0.00637725,0.01429787,0.03024523,0.01764687,0.02234854,0.03272489,0.03052454,0.00068866,0.00149185,0.03056770,0.00529106,0.01370870,0.02403575,0.01829658,0.02585093,0.02871581,0.02201142,0.02661929,0.03475039
0.08297176,0.03360394,0.00106821,0.07102703,0.00059799,-0.01483805,0.04967441,-0.02636009,-0.02191894,0.02031644,-0.04420045,-0.03087866,-0.00789062,-0.03994653,-0.03114836,0.00285444,-0.02197372,-0.00098525,-0.02462587,-0.03091751,-0.00563538,-0.04695161,-0.03416923,-0.01466641,-0.06534185,-0.03425124,-0.03470422,-0.00484463,-0.00229993,0.00661908,-0.03868252,-0.01433365,0.00082133,-0.06356355,-0.01972723,-0.01519685,-0.08810405,-0.02788914,-0.02911267,-0.00291194,0.01483605,0.00175930,-0.01689315,0.00768380,-0.02318541,0.00365439,0.00460820,-0.03601464,0.02353693,0.00616059,-0.04143313,0.00600180,0.03678394,-0.00401850,-0.00890330,0.02997723,-0.02121680,0.00061036,0.02410419,-0.03624189,0.01721126,0.02204939,-0.03534500
0.00815685,0.09151354,-0.00670855,0.03194416,0.06372848,-0.02043379,0.03541519,0.03235221,-0.03742746,0.02682322,-0.00190520,-0.04678480,0.01278018,-0.03169534,-0.04490064,0.02482800,-0.00964180,-0.00162272,0.02279204,-0.04204563,-0.00618072,0.02095323,-0.06335549,-0.01254932,0.01557560,-0.08277950,-0.03349506,0.00084952,-0.00532317,0.00719743,-0.00576076,-0.04383555,-0.00203549,-0.01274236,-0.06727806,-0.02153196,-0.01690076,-0.09075233,-0.04153033,-0.01679200,0.00436036,0.00183470,-0.02342519,-0.01526528,-0.02392499,-0.01420077,0.00230459,-0.03918775,-0.00690635,0.02350485,-0.04203887,-0.03356656,0.02460793,-0.00390012,-0.03725725,0.00680832,-0.02108874,-0.03093185,0.01109283,-0.03739001,-0.02042964,0.02330415,-0.03732729
0.08248730,0.01570034,0.04427241,0.07054467,-0.02025179,0.02191152,0.04551522,-0.04051938,0.01088787,0.01921590,-0.04924673,-0.00907404,-0.00931681,-0.03746609,-0.02557249,-0.00050506,-0.02380914,0.00812184,-0.03069743,-0.02455905,0.00003880,-0.05048140,-0.02246287,-0.01196295,-0.07082855,-0.02139956,-0.03587212,-0.00556713,0.00033303,0.00425415,-0.04477132,-0.00337662,-0.00328318,-0.07014829,-0.01087363,-0.02588348,-0.10140334,-0.01240300,-0.04522789,-0.00085106,0.01519202,-0.00472445,-0.01891123,0.01950290,-0.02420087,0.00001157,0.00614733,-0.03590769,0.02538071,0.00489247,-0.04274079,0.01780081,0.03236209,-0.00669731,0.00388533,0.03016891,-0.02479212,0.01443476,0.02193600,-0.03268761,0.03233627,0.01037539,-0.03219111
-0.00279987,0.08204944,0.05665381,0.02344853,0.06430206,0.02604348,0.03048758,0.04968431,-0.00319011,0.02158070,0.03662230,-0.04009286,0.00131364,0.03000838,-0.05005053,0.02549921,-0.00473382,-0.00465652,0.02525336,-0.03899116,-0.00591566,0.02270074,-0.06433278,-0.01494193,0.01897962,-0.08604470,-0.03840780,0.00157978,-0.00661239,0.00409927,-0.00069508,-0.02129854,-0.03631356,0.00367401,0.00475528,-0.04925723,0.01294138,0.01780136,-0.02973013,-0.01643362,0.00299935,0.00363190,-0.01699831,0.00507979,-0.03415417,-0.00703477,0.02887500,-0.03183617,-0.00130653,0.03789192,-0.00969660,-0.03410498,0.02406308,0.00634657,-0.03302864,0.02256910,-0.01608730,-0.01991527,0.03696170,-0.02438101,-0.01481650,0.03973783,-0.01081234
-0.00631438,0.08721577,0.01162519,0.02374112,0.06374461,-0.00216297,0.02320110,0.03214510,-0.02240672,-0.00185224,0.00464665,-0.03974471,-0.02649602,-0.01786048,-0.04225006,0.02597844,-0.00503191,0.00119866,0.03408623,-0.01837004,-0.02530073,0.03307001,-0.00128836,-0.02742574,0.02939007,0.02489472,-0.02314872,0.00076113,-0.00498112,0.00677160,0.01089638,-0.02154556,-0.02695442,0.01217249,0.00740399,-0.03726956,0.01437078,0.02676725,-0.02079429,-0.01862936,0.00160770,0.00073177,-0.01160638,-0.01435507,-0.02958217,-0.00425435,0.00951070,-0.03721765,-0.00189208,0.03006614,-0.02182553,-0.03896395,0.01742318,-0.00724709,-0.02973572,0.01292160,-0.02708776,-0.01488518,0.02764739,-0.03609487,-0.01419181,0.04331858,-0.02518807
-0.01436938,0.07845268,0.07299560,0.01700519,0.06390466,0.04868497,0.03415658,0.05143600,0.01271056,0.03429708,0.04201020,-0.02919292,0.01324559,0.04011756,-0.05077862,0.02603938,-0.00563333,-0.00051535,0.02595342,-0.03905705,-0.00179357,0.02306504,-0.06039821,-0.01591034,0.02191032,-0.08316014,-0.03991933,0.00048543,-0.00563673,0.00340857,0.00461195,-0.01422930,-0.03792097,0.01206271,0.01578021,-0.04419559,0.01099927,0.02563709,-0.01663148,-0.01806036,0.00235666,-0.00122060,-0.01632086,-0.00098228,-0.03792210,-0.00319508,0.02495803,-0.03809309,-0.00018321,0.03678983,-0.01107917,-0.03737512,0.02558593,0.00079095,-0.02927581,0.02089098,-0.02132556,-0.01935147,0.03737248,-0.02715559,-0.01907209,0.04265404,-0.00576030
-0.01045478,0.08789776,0.00268502,0.02096947,0.06575772,-0.01000019,0.03150239,0.03273890,-0.01988870,0.02591624,-0.00129681,-0.03061719,0.01317484,-0.03083219,-0.03451769,0.03027854,-0.00233780,0.00282341,0.03479242,-0.01317673,-0.02618830,0.03333110,0.00277928,-0.03435838,0.02705524,0.02027432,-0.01919582,0.00300780,-0.00397360,0.00728247,0.00847204,-0.01396396,-0.03302808,0.01195048,0.01487394,-0.03802307,0.00869603,0.01531448,-0.01551995,-0.02084157,-0.00050371,-0.00163415,-0.01160217,0.00090819,-0.03757077,-0.00488659,0.02716309,-0.03631456,-0.00733184,0.03317982,-0.01045397,-0.04371934,0.01540200,-0.01165443,-0.03394718,0.00901825,-0.03566615,-0.02456396,0.02939082,-0.04432802,-0.02964339,0.03398665,-0.02429591
-0.01413307,0.09372719,-0.00267039,0.01661969,0.07135509,-0.01551360,0.02367074,0.04106057,-0.03314516,0.01451713,0.00743414,-0.04751726,-0.01055808,-0.01192244,-0.04312052,0.02699690,-0.00136509,-0.00283774,0.04157156,-0.02991753,-0.01558559,0.04825693,-0.05070147,-0.02069454,0.05457027,-0.06587482,-0.03823175,0.00291212,-0.00665933,0.00560860,0.00781278,-0.04662727,0.00094608,0.00965659,-0.07069627,-0.01080731,0.01377477,-0.09371933,-0.02689382,-0.01820914,0.00030765,0.00258969,-0.02439743,-0.03558204,-0.00932333,-0.02797437,-0.05792370,-0.02197640,-0.02984105,-0.07938503,-0.04072453,-0.04032173,0.01527658,-0.00152744,-0.03375038,0.00451592,-0.01576416,-0.02321490,0.01351525,-0.02896904,-0.02033223,0.02769824,-0.03712615
0.08388431,0.00560361,0.04380609,0.06392994,-0.02057457,0.02627426,0.04637753,-0.03580762,0.00316249,0.02525585,-0.04719016,-0.01543531,-0.00746666,-0.05000627,-0.03446119,0.00147451,-0.02104986,0.00379611,-0.02885986,-0.02230849,-0.00622118,-0.04626216,-0.02343910,-0.01663450,-0.06700456,-0.02289430,-0.04272078,-0.00472165,0.00047209,0.00353593,-0.04068968,-0.00114418,-0.00265407,-0.06518818,-0.00439359,-0.02355311,-0.09995642,0.00144625,-0.04536548,-0.00264331,0.01104964,-0.00332649,-0.00896149,0.01148297,-0.02924188,0.01365450,0.00361957,-0.04309892,0.04072725,0.00650227,-0.04735596,0.01717207,0.02941059,-0.00971622,0.00200048,0.02305789,-0.02303095,0.01960792,0.01357857,-0.03224962,0.03729468,0.01271954,-0.03709623
-0.02634201,0.08465032,0.02184996,0.00707100,0.07467984,0.00335300,0.02577576,0.04981622,-0.00905490,0.03148922,0.02183478,-0.02820680,0.01133911,-0.00436672,-0.04115821,0.02672779,0.00225684,-0.00071305,0.03174198,-0.01740718,-0.02537116,0.02682337,-0.01540461,-0.04225790,0.01590389,-0.00458102,-0.06915528,0.00273443,-0.00513664,0.00399009,0.01193246,-0.04389561,-0.00186336,0.01283240,-0.07173669,-0.01998521,0.01336314,-0.09940304,-0.04031309,-0.01927067,-0.00418619,-0.00081871,-0.01106065,-0.03976524,-0.00520200,-0.01179647,-0.06538792,-0.01543666,-0.00867555,-0.09416325,-0.02999909,-0.04080507,0.00697159,-0.00011906,-0.03436461,-0.02155853,-0.00598054,-0.03355656,-0.04589645,-0.01607523,-0.03250667,-0.06369145,-0.03041395
-0.02482402,0.07821528,0.00812551,-0.00034360,0.06545798,0.01956308,0.02595022,0.05504542,0.02885511,0.04827302,0.04331862,0.04528561,0.07003666,0.03520275,0.06508452,0.00902948,0.00313931,0.02227484,0.02923850,-0.01641497,0.01857359,0.04953079,-0.01917713,0.01112444,0.07220586,-0.01141361,-0.00862826,-0.00242070,-0.00525926,0.00801163,0.02614192,-0.02526176,-0.00304782,0.04931222,-0.02674317,-0.01288514,0.07085299,-0.02040969,-0.02707389,-0.00646040,-0.00259911,-0.01387036,0.01568754,-0.01982115,-0.02540874,0.04434360,-0.02384723,-0.03559840,0.06838251,-0.01895199,-0.04150045,-0.01457000,0.01031660,-0.03150762,0.00652942,0.00032237,-0.03946428,0.02692263,-0.00397222,-0.04840466,0.04932259,-0.00391809,-0.05458534
-0.01700860,0.08766767,0.04065891,0.01013489,0.07215194,0.01021001,0.01929427,0.04727077,-0.00820302,0.00471840,0.02608883,-0.03136351,-0.02433513,0.01879349,-0.03178184,0.02828864,0.00210019,-0.00582899,0.02488609,-0.01219479,-0.03286235,0.01362781,0.00144719,-0.03823871,0.00948577,0.01830515,-0.03730857,0.00317683,-0.00443611,0.00304827,-0.00217724,-0.02214651,-0.03181977,-0.00669800,0.00018248,-0.04348517,-0.00675768,0.00901996,-0.03030938,-0.01756668,-0.00363009,0.00410360,-0.02037859,-0.01616453,-0.02678118,-0.02058188,0.00417260,-0.03678548,-0.02135894,0.01778504,-0.02883020,-0.03980486,0.01200229,0.00673346,-0.04221095,-0.01425957,0.00022805,-0.04532840,-0.03824606,-0.01292941,-0.04810908,-0.05735078,-0.02246484
0.04608185,0.05663810,0.05837525,0.04364857,0.03187332,0.04062789,0.04649484,0.00229463,0.02441817,0.04539927,-0.02465909,-0.00105372,0.03098469,-0.02777148,-0.01494087,0.00012473,-0.00962704,0.00380831,-0.00793788,-0.03283809,-0.00439860,-0.00044365,-0.03170142,-0.01787274,0.01139906,-0.01627577,-0.02385582,-0.00278619,-0.00133859,0.00310802,-0.00485636,-0.03511711,-0.02149293,0.01571270,-0.02828451,-0.02926914,0.01588308,-0.01403922,-0.01526593,-0.00177746,0.00719601,-0.00304885,0.01145291,-0.01831300,-0.02235982,0.02446915,-0.01644395,-0.02382565,0.02602122,-0.00248528,-0.01761334,0.01089522,0.02202207,-0.00266273,0.01717667,-0.00237873,-0.01586639,0.02786574,-0.00228057,-0.01832557,0.02826152,0.01451312,-0.01194660
-0.01079879,0.09417711,-0.03445626,0.02188157,0.06955440,-0.03920567,0.03019146,0.03776040,-0.05079847,0.01979418,0.00217986,-0.05489893,-0.00798184,-0.01407775,-0.04637608,0.02704013,0.00015470,-0.00074920,0.03445840,-0.03095640,-0.00866410,0.03848717,-0.05467792,-0.01411923,0.03884095,-0.07331345,-0.03300999,0.00238126,-0.00442402,0.00779605,0.00660669,-0.04481325,0.00447152,0.00501836,-0.07089628,-0.00637968,0.00686491,-0.09951188,-0.01924275,-0.01766912,-0.00219340,0.00178727,-0.01947055,-0.03613713,-0.00920039,-0.01992372,-0.05893549,-0.02322807,-0.01808959,-0.07958173,-0.04252637,-0.03915833,0.01118640,-0.00878684,-0.03520353,-0.01059285,-0.02007925,-0.02435053,-0.00480678,-0.03622491,-0.01711913,0.01494628,-0.04582474
-0.01621233,0.08937485,0.03309510,0.01001561,0.07377897,0.00592869,0.01875018,0.04752054,-0.01136805,0.00342460,0.02456113,-0.03203720,-0.02693859,0.01910747,-0.02887167,0.02836420,0.00191890,-0.00515139,0.02460387,-0.01268387,-0.03301335,0.01401429,0.00262805,-0.03706903,0.01012178,0.01856888,-0.03403331,0.00344699,-0.00435269,0.00363792,-0.00218913,-0.02249844,-0.03227001,-0.00610060,-0.00031645,-0.04200939,-0.00657085,0.00908558,-0.02909757,-0.01783966,-0.00330129,0.00374573,-0.01947735,-0.01610002,-0.02762680,-0.02143397,0.00384859,-0.03658747,-0.02274484,0.01755807,-0.02715115,-0.03991548,0.01258552,0.00545996,-0.04184799,-0.01417042,-0.00182613,-0.04560814,-0.03882660,-0.01490414,-0.04973381,-0.05811227,-0.02266425
